FUND,NAME_TH,NAME_EN,CODE,TOTALASSET,NAV
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ไทยคุ้มครองเงินต้น 6M38,SCB THAI FIXED INCOME CAPITAL PROTECTED 6M38 OPEN END FUND,SCBTFCP6M38,2603895547,10.0187
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ไทยคุ้มครองเงินต้น 6M39,SCB THAI FIXED INCOME CAPITAL PROTECTED 6M39 OPEN END FUND,SCBTFCP6M39,1084116842,10.0123
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M86,SCB FOREIGN FIXED INCOME FUND 3M86,SCBFF3M86,2932040829,10.0324
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M87,SCB FOREIGN FIXED INCOME FUND 3M87,SCBFF3M87,4663350636,10.0262
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M88,SCB FOREIGN FIXED INCOME FUND 3M88,SCBFF3M88,4514819030,10.0256
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M89,SCB FOREIGN FIXED INCOME FUND 3M89,SCBFF3M89,4798150943,10.0246
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M90,SCB FOREIGN FIXED INCOME FUND 3M90,SCBFF3M90,5186299421,10.0165
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M91,SCB FOREIGN FIXED INCOME FUND 3M91,SCBFF3M91,4180208486,10.0077
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M92,SCB FOREIGN FIXED INCOME FUND 3M92,SCBFF3M92,2032131472,9.9899
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M93,SCB FOREIGN FIXED INCOME FUND 3M93,SCBFF3M93,904257801.7,9.9952
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 3M94,SCB FOREIGN FIXED INCOME FUND 3M94,SCBFF3M94,1017439972,9.9998
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MA7,SCB FOREIGN FIXED INCOME FUND 6MA7,SCBFF6MA7,4317670325,10.0157
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MA8,SCB FOREIGN FIXED INCOME FUND 6MA8,SCBFF6MA8,3522257400,10.037
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MA9,SCB FOREIGN FIXED INCOME FUND 6MA9,SCBFF6MA9,4323550636,10.0182
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MB1,SCB FOREIGN FIXED INCOME FUND 6MB1,SCBFF6MB1,1200814296,9.997
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MB2,SCB FOREIGN FIXED INCOME FUND 6MB2,SCBFF6MB2,848059796.7,10.0087
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MB3,SCB FOREIGN FIXED INCOME FUND 6MB3,SCBFF6MB3,2502393024,9.9975
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ 6MB4,SCB FOREIGN FIXED INCOME FUND 6MB4,SCBFF6MB4,3768364290,10.0019
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 1Y31,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 1Y31,SCBASF1Y31,2465694358,10.1323
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 3M93,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 3M93,SCBASF3M93,4085687625,10.0289
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 3M94,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 3M94,SCBASF3M94,3503985560,10.0116
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 3M95,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 3M95,SCBASF3M95,2810926959,9.9997
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 3M96,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 3M96,SCBASF3M96,1214738433,10.0071
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MA10,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MA10,SCBASF6MA10,4915142965,10.1
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB1,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB1,SCBASF6MB1,5110555374,10.0913
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB2,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB2,SCBASF6MB2,6891908343,10.0893
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB3,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB3,SCBASF6MB3,6799121587,10.077
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB4,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB4,SCBASF6MB4,8306875515,10.0748
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB5,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB5,SCBASF6MB5,14546901027,10.0788
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB6,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB6,SCBASF6MB6,11658026327,10.0795
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB7,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB7,SCBASF6MB7,3953384922,10.0603
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB8,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB8,SCBASF6MB8,3747651382,10.0562
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MB9,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MB9,SCBASF6MB9,7469301283,10.05
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC1,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC1,SCBASF6MC1,5150076305,10.0554
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC2,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC2,SCBASF6MC2,6153857708,10.0527
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC3,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC3,SCBASF6MC3,1986703080,10.0373
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC4,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC4,SCBASF6MC4,4237369498,10.0312
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC5,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC5,SCBASF6MC5,4544150178,10.0252
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC6,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC6,SCBASF6MC6,7290081472,10.0209
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC7,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC7,SCBASF6MC7,4025856495,10.0205
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC8,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC8,SCBASF6MC8,3638231241,10.0177
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MC9,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MC9,SCBASF6MC9,1802908548,10.0052
SCBAM,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ต่างประเทศ เอเอส 6MD1,SCB FOREIGN FIXED INCOME ACCREDITED INVESTORS AND SPECIAL RETAIL FUND 6MD1,SCBASF6MD1,2105294643,10.0086
SCBAM,กองทุนเปิดไทยพาณิชย์ธนอนันต์,SCB DHANA ANANTA OPEN END FUND,SCBDA,219283806.7,8.0266
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 10/12,SCB GOVERNMENT BOND 10/12 OPEN END FUND,SCBGB10/12,40245732.1,13.2721
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 11/12,SCB GOVERNMENT BOND 11/12 OPEN END FUND,SCBGB11/12,42942921.49,13.2594
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 12/12,SCB GOVERNMENT BOND 12/12 OPEN END FUND,SCBGB12/12,58268177.17,12.9993
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 2/12,SCB GOVERNMENT BOND 2/12 OPEN END FUND,SCBGB2/12,50736716.65,12.9432
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 3/12,SCB GOVERNMENT BOND 3/12 OPEN END FUND,SCBGB3/12,24589133.08,12.7822
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 4/12,SCB GOVERNMENT BOND 4/12 OPEN END FUND,SCBGB4/12,21888859.04,12.8213
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 8/12,SCB GOVERNMENT BOND 8/12 OPEN END FUND,SCBGB8/12,55200494.26,13.1594
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาล 9/12,SCB GOVERNMENT BOND 9/12 OPEN END FUND,SCBGB9/12,33239043.91,13.3119
SCBAM,กองทุนเปิดไทยพาณิชย์พันธบัตรรัฐบาลเพื่อการเลี้ยงชีพ,SCB GOVERNMENT BOND RMF,SCBRM2,5863806006,13.4327
S-FUNDS,กองทุนเปิดเอคควิตี้โปร หุ้นระยะยาว,EQUITY PRO LTF,EP-LTF,45087572.95,18.9208
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้โรลโอเวอร์ 3 เอ็ม 1,Solaris Fixed Income Rollover Fund 3M1,S-FR 3M1,259223899.7,11.4134
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้โรลโอเวอร์ 4 เอ็ม 1,Solaris Fixed Income Rollover Fund 4M1,S-FR 4M1,458723088.8,10.3957
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้โรลโอเวอร์ 4 เอ็ม 4,Solaris Fixed Income Rollover Fund 4M4,S-FR 4M4,952869743.9,11.7356
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้เพื่อการเลี้ยงชีพ,SOLARIS FIXED INCOME RMF,S-FRMF,2944043.55,12.2336
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 18 เอ็ม 2,Solaris Privilege Fixed Income Fund 18M2,S-PFI 18M2,736533916.6,10.4361
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 18 เอ็ม 3,Solaris Privilege Fixed Income Fund 18M3,S-PFI 18M3,523300776.5,10.0036
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 3 เอ็ม 1,Solaris Privilege Fixed Income Fund 3M1,S-PFI 3M1,1728677671,10.9854
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 3 เอ็ม 2,Solaris Privilege Fixed Income Fund 3M2,S-PFI 3M2,1843434540,11.0693
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 3 เอ็ม 3,Solaris Privilege Fixed Income Fund 3M3,S-PFI 3M3,2313361000,10.8931
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 3 เอ็ม 4,Solaris Privilege Fixed Income Fund 3M4,S-PFI 3M4,2112501681,10.8421
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 3 เอ็ม 5,Solaris Privilege Fixed Income Fund 3M5,S-PFI 3M5,1863275134,10.8224
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 6 เอ็ม 1,Solaris Privilege Fixed Income Fund 6M1,S-PFI 6M1,1881430882,10.6989
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 6 เอ็ม 2,Solaris Privilege Fixed Income Fund 6M2,S-PFI 6M2,1016648601,10.3182
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 6 เอ็ม 3,Solaris Privilege Fixed Income Fund 6M3,S-PFI 6M3,1932795040,10.7626
S-FUNDS,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 6 เอ็ม 4,Solaris Privilege Fixed Income Fund 6M4,S-PFI 6M4,1659709017,10.5419
